tag,n,trolls,p,lam,regimen,loc,fracTrolls,mean_rho_W,mean_rho_LW,mean_rangoFinal,mean_stdFinal,mean_convTime,mean_P_norm_vs_trolls,mean_propNegNormals,mean_medianFinalNormals,mean_resid_fp,mean_medianFinal,mean_meanFinal,std_convTime,std_rangoFinal,std_stdFinal,prop_stochastic,prop_substochastic,prop_isStrongLW,mean_nSCC_W,mean_nSCC_LW,mean_periodW,mean_periodLW,prop_isStrongW,prop_isPrimLW,mean_nSCC_W_over_n,mean_nSCC_LW_over_n,mean_rho_emp_W,mean_NDI,mean_P2,mean_P4,prop_consenso,mean_k_needed
n300_trolls30_umbral_altoPR_lam0.65,300,30,0.019012608248854,0.65,umbral,altoPR,0.1,,0.548408934652282,1.55786954214269,0.399672197607767,22.5,0.729954679430318,0.105259259259259,0.231325942794202,7.47749851977564e-07,0.207352351736661,0.0908205139413888,0.505076272276105,0.0276308906395835,0.00369585582776164,1,1,0,1.76,35.14,1,NaN,0.48,0,0.00586666666666667,0.117133333333333,1,91.5596416929099,0.167588836598306,94.6257822221492,0,23.64
n300_trolls30_umbral_bajoPR_lam0.80,300,30,0.019012608248854,0.8,umbral,bajoPR,0.1,,0.764586358221274,1.52440645772191,0.409884785126923,47.14,0.849092938717995,0.021037037037037,0.334202630779314,8.72347887560521e-07,0.319391931659115,0.178452286964546,0.404565778814466,0.0237640623499196,0.00433994714600853,1,1,0,1.76,32.26,1,NaN,0.48,0,0.00586666666666667,0.107533333333333,1,71.9366565487079,0.19952387108737,114.456329425469,0,51.5
n300_trolls30_umbral_medioPR_lam0.80,300,30,0.019012608248854,0.8,umbral,medioPR,0.1,,0.727561639538493,1.40001633914439,0.365945757533568,42.12,0.795947112678138,0.158666666666667,0.157716054525356,8.42100542946533e-07,0.138822510720373,0.0217811137489649,0.435187034620795,0.0349669141749286,0.00377216378735767,1,1,0,1.76,32.74,1,NaN,0.48,0,0.00586666666666667,0.109133333333333,1,67.0358174206831,0.134056191639792,75.3127347515451,0,44.26
n300_trolls30_umbral_altoPR_lam0.80,300,30,0.019012608248854,0.8,umbral,altoPR,0.1,,0.674964842648963,1.26392056908049,0.325285697588479,35.5,0.729954679430318,0.539925925925926,-0.0130195533304106,8.14182399903884e-07,-0.0343002318525653,-0.132033526588406,0.677630927178938,0.0287647088014972,0.00436927948623024,1,1,0,1.76,35.14,1,NaN,0.48,0,0.00586666666666667,0.117133333333333,1,57.6830176628252,0.123110529334853,62.1670866096191,0,36.44
n300_trolls60_umbral_bajoPR_lam0.20,300,60,0.019012608248854,0.2,umbral,bajoPR,0.2,,0.182095990035979,1.90513461374814,0.634690255181012,7,0.768064749594145,0.00183333333333333,0.50598261043465,3.0282842117868e-07,0.456583133875311,0.211371543478397,0,0.0175575408478766,0.00300995929589075,1,1,0,1.76,62.5,1,NaN,0.48,0,0.00586666666666667,0.208333333333333,1,191.407447016983,0.446214870004445,183.436175081064,0,8
n300_trolls60_umbral_medioPR_lam0.20,300,60,0.019012608248854,0.2,umbral,medioPR,0.2,,0.163511939079052,1.89224179643765,0.623254372560372,7,0.59992859983804,0.00533333333333333,0.483676969024334,3.55749748207068e-07,0.41943148561357,0.185976106026097,0,0.0223044480810227,0.00269814233485373,1,1,0,1.76,64.48,1,NaN,0.48,0,0.00586666666666667,0.214933333333333,1,220.791074379675,0.421782210085896,175.900542342794,0,7.3
n300_trolls60_umbral_altoPR_lam0.20,300,60,0.019012608248854,0.2,umbral,altoPR,0.2,,0.139192357704956,1.86961427891701,0.610785951581001,7,0.413568782548435,0.0191666666666667,0.446829598762409,2.32732874596575e-07,0.384713733955792,0.157156596979525,0,0.0265783210472976,0.00305989147161659,1,1,0,1.76,72.26,1,NaN,0.48,0,0.00586666666666667,0.240866666666667,1,234.610667045837,0.396560163101155,167.622707421402,0,7
n300_trolls60_umbral_bajoPR_lam0.35,300,60,0.019012608248854,0.35,umbral,bajoPR,0.2,,0.318667982562962,1.83490737382567,0.612553131469919,10.6,0.768064749594145,0.00391666666666667,0.481693452863554,5.92346540384536e-07,0.422589135881316,0.179043246484736,0.494871659305393,0.0220876026457484,0.00348551213929282,1,1,0,1.76,62.5,1,NaN,0.48,0,0.00586666666666667,0.208333333333333,1,174.193087384908,0.406088740965809,173.801639555847,0,12
n300_trolls60_umbral_medioPR_lam0.35,300,60,0.019012608248854,0.35,umbral,medioPR,0.2,,0.286145893388341,1.80648650910032,0.589700568664211,10.06,0.59992859983804,0.0178333333333333,0.419342239870671,8.08340914652261e-07,0.354157463858734,0.127656189579873,0.239897937482095,0.0265943571746265,0.00322696715165038,1,1,0,1.76,64.48,1,NaN,0.48,0,0.00586666666666667,0.214933333333333,1,192.52626492141,0.362936725480413,158.801905116213,0,11
n300_trolls60_umbral_altoPR_lam0.35,300,60,0.019012608248854,0.35,umbral,altoPR,0.2,,0.243586625983674,1.76870044969645,0.566248647703511,10,0.413568782548435,0.0551666666666667,0.349519643670724,3.36986853378685e-07,0.282307283803171,0.0728820261858543,0,0.0329406820007312,0.00365753500989767,1,1,0,1.76,72.26,1,NaN,0.48,0,0.00586666666666667,0.240866666666667,1,194.065190222833,0.324947195688863,144.096235575964,0,10
n300_trolls60_umbral_bajoPR_lam0.50,300,60,0.019012608248854,0.5,umbral,bajoPR,0.2,,0.455239975089946,1.75043603313453,0.58558217958428,16,0.768064749594145,0.00991666666666667,0.427704536177504,5.74730078932717e-07,0.369757185522075,0.131855622295114,0,0.0211397283169303,0.00431860682631627,1,1,0,1.76,62.5,1,NaN,0.48,0,0.00586666666666667,0.208333333333333,1,155.859023380823,0.359244130593612,159.846922551489,0,17.3
n300_trolls60_umbral_medioPR_lam0.50,300,60,0.019012608248854,0.5,umbral,medioPR,0.2,,0.40877984769763,1.68983494771921,0.547339558489122,15,0.59992859983804,0.04825,0.316168903928067,5.9833141470067e-07,0.256095004013994,0.0459231607299421,0,0.0336319698977675,0.00405996243102782,1,1,0,1.76,64.48,1,NaN,0.48,0,0.00586666666666667,0.214933333333333,1,161.484700093783,0.300764226322921,135.813616493032,0,15.78
n300_trolls60_umbral_altoPR_lam0.50,300,60,0.019012608248854,0.5,umbral,altoPR,0.2,,0.347980894262391,1.6237128407871,0.51030894255396,13.12,0.413568782548435,0.1455,0.212361557056128,7.5322856144755e-07,0.151122262948435,-0.0398278622221163,0.328260722659316,0.0372806473051315,0.00448170427958969,1,1,0,1.76,72.26,1,NaN,0.48,0,0.00586666666666667,0.240866666666667,1,151.276611808792,0.261234689681625,116.555019478412,0,13.48
n300_trolls60_umbral_bajoPR_lam0.65,300,60,0.019012608248854,0.65,umbral,bajoPR,0.2,,0.59181196761693,1.62915853933132,0.546085478787988,24.46,0.768064749594145,0.032,0.335559824780156,7.98546095079899e-07,0.282744035898164,0.0550247059834297,0.503457433905888,0.0231587722427062,0.00586492365297971,1,1,0,1.76,62.5,1,NaN,0.48,0,0.00586666666666667,0.208333333333333,1,132.964581369136,0.300419936661501,137.700539986029,0,26.44
n300_trolls60_umbral_medioPR_lam0.65,300,60,0.019012608248854,0.65,umbral,medioPR,0.2,,0.531413802006919,1.51816885369766,0.485988756810259,21.7,0.59992859983804,0.17825,0.163929705545146,7.39929636629499e-07,0.108355509541323,-0.0775361414683326,0.462910049886276,0.0437801848678109,0.00522068237260369,1,1,0,1.76,64.48,1,NaN,0.48,0,0.00586666666666667,0.214933333333333,1,123.88870843111,0.241521159721629,105.878575066652,0,22.36
n300_trolls60_umbral_altoPR_lam0.65,300,60,0.019012608248854,0.65,umbral,altoPR,0.2,,0.452375162541108,1.40136170631185,0.432719788530742,18.1,0.413568782548435,0.455833333333333,0.0187665458373461,6.95321841498037e-07,-0.0365567827510971,-0.197339484367717,0.303045763365663,0.0421808436308775,0.00536421398499697,1,1,0,1.76,72.26,1,NaN,0.48,0,0.00586666666666667,0.240866666666667,1,104.159420507592,0.225708154587361,93.7862971349789,0,18.1
n300_trolls60_umbral_bajoPR_lam0.80,300,60,0.019012608248854,0.8,umbral,bajoPR,0.2,,0.728383960143914,1.40420311026314,0.470613296839923,42.16,0.768064749594145,0.18325,0.153431381792947,8.60878347654359e-07,0.101256118907289,-0.0959392631476445,0.817162836918577,0.0280226165049216,0.00882190810140418,1,1,0,1.76,62.5,1,NaN,0.48,0,0.00586666666666667,0.208333333333333,1,97.045050050057,0.230334399199478,100.169434424942,0,44.34
n300_trolls60_umbral_medioPR_lam0.80,300,60,0.019012608248854,0.8,umbral,medioPR,0.2,,0.654047756316208,1.21447986396302,0.380675567169878,33.3,0.59992859983804,0.754083333333333,-0.0981587748534196,7.99120567796102e-07,-0.14795238067411,-0.286995415741116,0.646813224152673,0.0517504571592507,0.0064848865215553,1,1,0,1.76,64.48,1,NaN,0.48,0,0.00586666666666667,0.214933333333333,1,73.921425844843,0.226962231400345,94.3893550947246,0,33.72
n300_trolls60_umbral_altoPR_lam0.80,300,60,0.019012608248854,0.8,umbral,altoPR,0.2,,0.556769430819826,1.03426436520458,0.313240766267695,25.08,0.413568782548435,0.990666666666667,-0.276070690531812,7.58701138030152e-07,-0.319624036670932,-0.431470042087748,0.723934826246853,0.0393817148095527,0.00569570706869841,1,1,0,1.76,72.26,1,NaN,0.48,0,0.00586666666666667,0.240866666666667,1,52.1773241961907,0.284113577274733,129.565799574561,0,24.72
n300_trolls90_umbral_bajoPR_lam0.20,300,90,0.019012608248854,0.2,umbral,bajoPR,0.3,,0.173818213965351,1.8965889260195,0.709697630122069,7,0.686516087617269,0.00380952380952381,0.493888621538231,3.50301215405469e-07,0.386805830800455,0.0483699216868047,0,0.0206783375252278,0.00454018388538163,1,1,0,1.76,91.9,1,NaN,0.48,0,0.00586666666666667,0.306333333333333,1,242.3236388764,0.504400816840437,194.56908616628,0,8
n300_trolls90_umbral_medioPR_lam0.20,300,90,0.019012608248854,0.2,umbral,medioPR,0.3,,0.144944514991206,1.86900422794932,0.688841512764269,7,0.384700690105825,0.0163809523809524,0.450056463909534,2.92697518087526e-07,0.33468871068042,0.0146385549037705,0,0.0251998650886715,0.00349148962024939,1,1,0,1.76,98.22,1,NaN,0.48,0,0.00586666666666667,0.3274,1,273.505629394814,0.473181196729092,184.678786477842,0,7
n300_trolls90_umbral_altoPR_lam0.20,300,90,0.019012608248854,0.2,umbral,altoPR,0.3,,0.114221093910296,1.83559152077864,0.669474730608204,6.22,0.164422808330922,0.0368571428571429,0.404498685920607,6.68530777170329e-07,0.289079692421462,-0.0165602143003701,0.41845195759648,0.0249063549262331,0.00372320010447669,1,1,0,1.76,110.24,1,NaN,0.48,0,0.00586666666666667,0.367466666666667,1,262.18012100713,0.447025456509802,175.865441924511,0,6.18
n300_trolls90_umbral_bajoPR_lam0.35,300,90,0.019012608248854,0.35,umbral,bajoPR,0.3,,0.304181874439364,1.81976880490181,0.67997832213327,10.66,0.686516087617269,0.00990476190476191,0.450758243363376,5.39961999563299e-07,0.334880233256481,0.00887725432271243,0.478518120698406,0.0236221962962417,0.00523367467130182,1,1,0,1.76,91.9,1,NaN,0.48,0,0.00586666666666667,0.306333333333333,1,218.171336549018,0.460996296758926,182.877864152106,0,11.44
n300_trolls90_umbral_medioPR_lam0.35,300,90,0.019012608248854,0.35,umbral,medioPR,0.3,,0.25365290123461,1.7705700561274,0.639091321416684,10,0.384700690105825,0.0451428571428571,0.352571237988098,4.79724552927829e-07,0.235889517230242,-0.057631812790496,0,0.0292172966467318,0.00395427404648908,1,1,0,1.76,98.22,1,NaN,0.48,0,0.00586666666666667,0.3274,1,230.264223928313,0.410455826533354,164.135716959551,0,10.02
n300_trolls90_umbral_altoPR_lam0.35,300,90,0.019012608248854,0.35,umbral,altoPR,0.3,,0.199886914343017,1.70583648343803,0.604583907959796,9,0.164422808330922,0.101333333333333,0.273116579914018,3.9362900242923e-07,0.154223279053737,-0.113433470468189,0,0.0277117366323753,0.00413190114363105,1,1,0,1.76,110.24,1,NaN,0.48,0,0.00586666666666667,0.367466666666667,1,206.958244763725,0.377232106243614,149.936443227161,0,8.98
n300_trolls90_umbral_bajoPR_lam0.50,300,90,0.019012608248854,0.5,umbral,bajoPR,0.3,,0.434545534913378,1.72455849445294,0.64143978270777,15.42,0.686516087617269,0.0261904761904762,0.372327849404911,7.32159324459136e-07,0.265256398777992,-0.0474772813652019,0.49856938190329,0.0260058254360381,0.0065043344097725,1,1,0,1.76,91.9,1,NaN,0.48,0,0.00586666666666667,0.306333333333333,1,190.715694645963,0.412463493518098,166.573557073241,0,16.64
n300_trolls90_umbral_medioPR_lam0.50,300,90,0.019012608248854,0.5,umbral,medioPR,0.3,,0.362361287478014,1.63688970911667,0.576088834994424,13.9,0.384700690105825,0.130190476190476,0.21757406890673,5.55296340559175e-07,0.108087306402548,-0.153484216890518,0.303045763365663,0.0342403908538583,0.00493634906975351,1,1,0,1.76,98.22,1,NaN,0.48,0,0.00586666666666667,0.3274,1,182.928423386131,0.354416953973418,139.572714282489,0,13.98
n300_trolls90_umbral_altoPR_lam0.50,300,90,0.019012608248854,0.5,umbral,altoPR,0.3,,0.285552734775739,1.52717360948951,0.525580068368813,11.78,0.164422808330922,0.296095238095238,0.102581310370068,5.1008334814806e-07,-0.00723144224609691,-0.234491514693591,0.41845195759648,0.037555031340242,0.00492783022192819,1,1,0,1.76,110.24,1,NaN,0.48,0,0.00586666666666667,0.367466666666667,1,151.142046583872,0.330388425452419,125.881617941661,0,11.4
n300_trolls90_umbral_bajoPR_lam0.65,300,90,0.019012608248854,0.65,umbral,bajoPR,0.3,,0.564909195387392,1.58400855884511,0.583759577506511,23.26,0.686516087617269,0.0939047619047619,0.248693078080739,7.70208636629577e-07,0.149279835186401,-0.13571646897681,0.443087497693452,0.02943504068699,0.00869905615131155,1,1,0,1.76,91.9,1,NaN,0.48,0,0.00586666666666667,0.306333333333333,1,155.403201008741,0.358303650751679,142.856964096003,0,24.56
n300_trolls90_umbral_medioPR_lam0.65,300,90,0.019012608248854,0.65,umbral,medioPR,0.3,,0.471069673721419,1.43138893890036,0.489068871420886,19.04,0.384700690105825,0.44352380952381,0.0218295233259855,6.89764637647749e-07,-0.0742126815370983,-0.287356133823093,0.493219328618059,0.043903004666644,0.00628168050060751,1,1,0,1.76,98.22,1,NaN,0.48,0,0.00586666666666667,0.3274,1,128.831198628793,0.321099056933656,119.068053053648,0,19.06
n300_trolls90_umbral_altoPR_lam0.65,300,90,0.019012608248854,0.65,umbral,altoPR,0.3,,0.37121855520846,1.27179368654057,0.424051304461637,15.08,0.164422808330922,0.776285714285714,-0.118124711854347,6.02063080916426e-07,-0.21336034025262,-0.389663987165149,0.444467119602973,0.0437709222274444,0.0057028347150139,1,1,0,1.76,110.24,1,NaN,0.48,0,0.00586666666666667,0.367466666666667,1,94.9582628214114,0.331174574454588,124.965662091597,0,14.64
n300_trolls90_umbral_bajoPR_lam0.80,300,90,0.019012608248854,0.8,umbral,bajoPR,0.3,,0.695272855861405,1.31767950262788,0.478631093259617,37.84,0.686516087617269,0.453809523809524,0.0208283081568327,8.47214826001363e-07,-0.0745216025396934,-0.296555877755059,1.05675668622325,0.0373984100053348,0.0120488133596455,1,1,0,1.76,91.9,1,NaN,0.48,0,0.00586666666666667,0.306333333333333,1,102.926022518183,0.316735406967644,116.343664288474,0,39.08
n300_trolls90_umbral_medioPR_lam0.80,300,90,0.019012608248854,0.8,umbral,medioPR,0.3,,0.579778059964823,1.086638543564,0.355810670039748,26.86,0.384700690105825,0.974952380952381,-0.267306410934289,7.83487489614651e-07,-0.345292392948518,-0.48863315866356,0.903733751653412,0.0478489708863953,0.00723124950465245,1,1,0,1.76,98.22,1,NaN,0.48,0,0.00586666666666667,0.3274,1,66.5924084580634,0.365109638296342,147.055719486716,0,26.5
n300_trolls90_umbral_altoPR_lam0.80,300,90,0.019012608248854,0.8,umbral,altoPR,0.3,,0.456884375641182,0.89029310841454,0.286110430955593,19.36,0.164422808330922,0.999904761904762,-0.412261301513764,6.86808275428066e-07,-0.484778145467179,-0.595172527020079,0.802038219863897,0.0365206634431956,0.00560943384190078,1,1,0,1.76,110.24,1,NaN,0.48,0,0.00586666666666667,0.367466666666667,1,41.6852946992635,0.435924798196335,178.55209392289,0,18.68
n300_trolls0_fuerte_bajoPR_lam0.20,300,0,0.057037824746562,0.2,fuerte,bajoPR,0,,0.2,0.804522541425278,0.203978471066104,4.34,NaN,0,0.525028604797753,6.05065041622832e-07,0.525028604797753,0.551891486616976,0.478518120698406,0.0100596215504699,0.00065767447803287,1,1,1,1,1,1,1,1,1,0.00333333333333333,0.00333333333333333,1,24.7844382848383,0.346053659200622,165.567445985093,0,8
n300_trolls0_fuerte_medioPR_lam0.20,300,0,0.057037824746562,0.2,fuerte,medioPR,0,,0.2,0.804522541425278,0.203978471066104,4.34,NaN,0,0.525028604797753,6.05065041622832e-07,0.525028604797753,0.551891486616976,0.478518120698406,0.0100596215504699,0.00065767447803287,1,1,1,1,1,1,1,1,1,0.00333333333333333,0.00333333333333333,1,24.7844382848383,0.346053659200622,165.567445985093,0,8
n300_trolls0_fuerte_altoPR_lam0.20,300,0,0.057037824746562,0.2,fuerte,altoPR,0,,0.2,0.804522541425278,0.203978471066104,4.34,NaN,0,0.525028604797753,6.05065041622832e-07,0.525028604797753,0.551891486616976,0.478518120698406,0.0100596215504699,0.00065767447803287,1,1,1,1,1,1,1,1,1,0.00333333333333333,0.00333333333333333,1,24.7844382848383,0.346053659200622,165.567445985093,0,8
n300_trolls0_fuerte_bajoPR_lam0.35,300,0,0.057037824746562,0.35,fuerte,bajoPR,0,,0.35,0.663307874073218,0.1660072493207,5.98,NaN,0,0.532474200232832,1.32889679735348e-07,0.532474200232832,0.551932320839244,0.141421356237309,0.0118380984503404,0.000950491380968791,1,1,1,1,1,1,1,1,1,0.00333333333333333,0.00333333333333333,1,16.2684327171141,0.332098239297115,165.579696251773,0,12
n300_trolls0_fuerte_medioPR_lam0.35,300,0,0.057037824746562,0.35,fuerte,medioPR,0,,0.35,0.663307874073218,0.1660072493207,5.98,NaN,0,0.532474200232832,1.32889679735348e-07,0.532474200232832,0.551932320839244,0.141421356237309,0.0118380984503404,0.000950491380968791,1,1,1,1,1,1,1,1,1,0.00333333333333333,0.00333333333333333,1,16.2684327171141,0.332098239297115,165.579696251773,0,12
n300_trolls0_fuerte_altoPR_lam0.35,300,0,0.057037824746562,0.35,fuerte,altoPR,0,,0.35,0.663307874073218,0.1660072493207,5.98,NaN,0,0.532474200232832,1.32889679735348e-07,0.532474200232832,0.551932320839244,0.141421356237309,0.0118380984503404,0.000950491380968791,1,1,1,1,1,1,1,1,1,0.00333333333333333,0.00333333333333333,1,16.2684327171141,0.332098239297115,165.579696251773,0,12
n300_trolls0_fuerte_bajoPR_lam0.50,300,0,0.057037824746562,0.5,fuerte,bajoPR,0,,0.5,0.521035488867985,0.128082164782227,7,NaN,0,0.539700591767134,1.62389170046406e-07,0.539700591767134,0.551972603713836,0,0.011264365834319,0.0010652550954539,1,1,1,1,1,1,1,1,1,0.00333333333333333,0.00333333333333333,1,9.59665625459324,0.321028349447935,165.591781114151,0,19
n300_trolls0_fuerte_medioPR_lam0.50,300,0,0.057037824746562,0.5,fuerte,medioPR,0,,0.5,0.521035488867985,0.128082164782227,7,NaN,0,0.539700591767134,1.62389170046406e-07,0.539700591767134,0.551972603713836,0,0.011264365834319,0.0010652550954539,1,1,1,1,1,1,1,1,1,0.00333333333333333,0.00333333333333333,1,9.59665625459324,0.321028349447935,165.591781114151,0,19
n300_trolls0_fuerte_altoPR_lam0.50,300,0,0.057037824746562,0.5,fuerte,altoPR,0,,0.5,0.521035488867985,0.128082164782227,7,NaN,0,0.539700591767134,1.62389170046406e-07,0.539700591767134,0.551972603713836,0,0.011264365834319,0.0010652550954539,1,1,1,1,1,1,1,1,1,0.00333333333333333,0.00333333333333333,1,9.59665625459324,0.321028349447935,165.591781114151,0,19
n300_trolls0_fuerte_bajoPR_lam0.65,300,0,0.057037824746562,0.65,fuerte,bajoPR,0,,0.65,0.374277881377209,0.0900510262112589,8,NaN,0,0.545436592020411,2.04701063931667e-07,0.545436592020411,0.55201239075736,0,0.00938350932179712,0.000991908282593467,1,1,1,1,1,1,1,1,1,0.00333333333333333,0.00333333333333333,1,4.70046367656939,0.312806142286999,165.603717227208,0,30
n300_trolls0_fuerte_medioPR_lam0.65,300,0,0.057037824746562,0.65,fuerte,medioPR,0,,0.65,0.374277881377209,0.0900510262112589,8,NaN,0,0.545436592020411,2.04701063931667e-07,0.545436592020411,0.55201239075736,0,0.00938350932179712,0.000991908282593467,1,1,1,1,1,1,1,1,1,0.00333333333333333,0.00333333333333333,1,4.70046367656939,0.312806142286999,165.603717227208,0,30
n300_trolls0_fuerte_altoPR_lam0.65,300,0,0.057037824746562,0.65,fuerte,altoPR,0,,0.65,0.374277881377209,0.0900510262112589,8,NaN,0,0.545436592020411,2.04701063931667e-07,0.545436592020411,0.55201239075736,0,0.00938350932179712,0.000991908282593467,1,1,1,1,1,1,1,1,1,0.00333333333333333,0.00333333333333333,1,4.70046367656939,0.312806142286999,165.603717227208,0,30
