tag,n,trolls,p,lam,regimen,loc,fracTrolls,mean_rho_W,mean_rho_LW,mean_rangoFinal,mean_stdFinal,mean_convTime,mean_P_norm_vs_trolls,mean_propNegNormals,mean_medianFinalNormals,mean_resid_fp,mean_medianFinal,mean_meanFinal,std_convTime,std_rangoFinal,std_stdFinal,prop_stochastic,prop_substochastic,prop_isStrongLW,mean_nSCC_W,mean_nSCC_LW,mean_periodW,mean_periodLW,prop_isStrongW,prop_isPrimLW,mean_nSCC_W_over_n,mean_nSCC_LW_over_n,mean_rho_emp_W,mean_NDI,mean_P2,mean_P4,prop_consenso,mean_k_needed
n300_trolls0_fuerte_bajoPR_lam0.80,300,0,0.057037824746562,0.8,fuerte,bajoPR,0,,0.8,0.220002720297629,0.0517566472069818,8.96,NaN,0,0.549481033632967,2.92987342951356e-07,0.549481033632967,0.552051829129372,0.197948663722157,0.00669359994151334,0.000716112255114389,1,1,1,1,1,1,1,1,1,0.00333333333333333,0.00333333333333333,1,1.5384598910718,0.307439777038913,165.615548738812,0,59
n300_trolls0_fuerte_medioPR_lam0.80,300,0,0.057037824746562,0.8,fuerte,medioPR,0,,0.8,0.220002720297629,0.0517566472069818,8.96,NaN,0,0.549481033632967,2.92987342951356e-07,0.549481033632967,0.552051829129372,0.197948663722157,0.00669359994151334,0.000716112255114389,1,1,1,1,1,1,1,1,1,0.00333333333333333,0.00333333333333333,1,1.5384598910718,0.307439777038913,165.615548738812,0,59
n300_trolls0_fuerte_altoPR_lam0.80,300,0,0.057037824746562,0.8,fuerte,altoPR,0,,0.8,0.220002720297629,0.0517566472069818,8.96,NaN,0,0.549481033632967,2.92987342951356e-07,0.549481033632967,0.552051829129372,0.197948663722157,0.00669359994151334,0.000716112255114389,1,1,1,1,1,1,1,1,1,0.00333333333333333,0.00333333333333333,1,1.5384598910718,0.307439777038913,165.615548738812,0,59
n300_trolls30_fuerte_bajoPR_lam0.20,300,30,0.057037824746562,0.2,fuerte,bajoPR,0.1,,0.185605493409142,1.89206871639868,0.497694709763385,7,0.824348506172742,0,0.503180516846305,2.33545642970567e-07,0.485346766766456,0.372446641355494,0,0.00948019234783025,0.0013404726104399,1,1,0,1,31,1,NaN,1,0,0.00333333333333333,0.103333333333333,1,132.087789576909,0.38560721989219,171.733992406648,0,7.98
n300_trolls30_fuerte_medioPR_lam0.20,300,30,0.057037824746562,0.2,fuerte,medioPR,0.1,,0.180366996270126,1.88575490493304,0.495081782725734,7,0.710541014884066,0.000148148148148148,0.494771829247192,2.67385864781144e-07,0.475436000682354,0.362938399952728,0,0.0119475937736857,0.00150408010514716,1,1,0,1,31,1,NaN,1,0,0.00333333333333333,0.103333333333333,1,144.185838871124,0.376032936421036,168.882138266274,0,7.74
n300_trolls30_fuerte_altoPR_lam0.20,300,30,0.057037824746562,0.2,fuerte,altoPR,0.1,,0.174654574348927,1.88104525145207,0.492199830379749,7,0.544746014426269,0,0.486393263544365,2.84166682479603e-07,0.467710936106442,0.354517939074907,0,0.0145799697742752,0.00148205856100797,1,1,0,1,31,1,NaN,1,0,0.00333333333333333,0.103333333333333,1,156.174577112103,0.367157225678321,166.355381722472,0,7.2
n300_trolls30_fuerte_bajoPR_lam0.35,300,30,0.057037824746562,0.35,fuerte,bajoPR,0.1,,0.324809613465998,1.81363503346748,0.476830816480589,10,0.824348506172742,0,0.488677108303003,8.49081984170552e-07,0.468537738738335,0.344775674623813,0,0.0108496913548138,0.00142362569587831,1,1,0,1,31,1,NaN,1,0,0.00333333333333333,0.103333333333333,1,119.642003804045,0.345496235753923,163.432702387144,0,11.98
n300_trolls30_fuerte_medioPR_lam0.35,300,30,0.057037824746562,0.35,fuerte,medioPR,0.1,,0.31564224347272,1.80200161785618,0.471516490119656,10,0.710541014884066,0.000148148148148148,0.468077698007191,8.85809596536391e-07,0.448642232304644,0.326306526655894,0,0.0134623969616757,0.00163045805048282,1,1,0,1,31,1,NaN,1,0,0.00333333333333333,0.103333333333333,1,129.669264415,0.328084240170763,157.893438243198,0,11.22
n300_trolls30_fuerte_altoPR_lam0.35,300,30,0.057037824746562,0.35,fuerte,altoPR,0.1,,0.305645505110623,1.78643060277047,0.465877807822538,10,0.544746014426269,0.000518518518518519,0.449987488125655,8.48369179867747e-07,0.430021806911551,0.308514402108943,0,0.0181437122414029,0.00158323596350462,1,1,0,1,31,1,NaN,1,0,0.00333333333333333,0.103333333333333,1,139.168596942023,0.311522413445729,152.557410961178,0,11
n300_trolls30_fuerte_bajoPR_lam0.50,300,30,0.057037824746562,0.5,fuerte,bajoPR,0.1,,0.464013733522855,1.72078288153311,0.45378325631562,16,0.824348506172742,0,0.449649532935699,5.39917055839001e-07,0.430977744538051,0.302869530003005,0,0.0111932747974518,0.001538215764938,1,1,0,1,31,1,NaN,1,0,0.00333333333333333,0.103333333333333,1,107.032125810496,0.296980572229059,150.860859000902,0,17.1
n300_trolls30_fuerte_medioPR_lam0.50,300,30,0.057037824746562,0.5,fuerte,medioPR,0.1,,0.450917490675314,1.69957524901281,0.444486328603664,16,0.710541014884066,0.000666666666666667,0.415059198619763,4.69376436788016e-07,0.39706699652037,0.27160888182903,0,0.0140328075191706,0.00177589122278083,1,1,0,1,31,1,NaN,1,0,0.00333333333333333,0.103333333333333,1,114.248953106428,0.270705782147368,141.492851899684,0,17
n300_trolls30_fuerte_altoPR_lam0.50,300,30,0.057037824746562,0.5,fuerte,altoPR,0.1,,0.436636435872318,1.67067667693634,0.434931276619966,15,0.544746014426269,0.00288888888888889,0.381952012985949,8.39370755030266e-07,0.363802036286277,0.240922529295428,0,0.0179394432562703,0.00171777844234017,1,1,0,1,31,1,NaN,1,0,0.00333333333333333,0.103333333333333,1,120.538027141608,0.246603745696062,132.316044284049,0,16.08
n300_trolls30_fuerte_bajoPR_lam0.65,300,30,0.057037824746562,0.65,fuerte,bajoPR,0.1,,0.603217853579711,1.59509679791567,0.423553284514824,25,0.824348506172742,0.00037037037037037,0.371667031752088,6.67285601654299e-07,0.357136537109972,0.231750954032488,0,0.0104792538754292,0.00167299527318056,1,1,0,1,31,1,NaN,1,0,0.00333333333333333,0.103333333333333,1,92.2254110427318,0.232530607287797,129.529513999275,0,26.98
n300_trolls30_fuerte_medioPR_lam0.65,300,30,0.057037824746562,0.65,fuerte,medioPR,0.1,,0.586192737877908,1.55301583905483,0.408000450892525,24,0.710541014884066,0.00288888888888889,0.318163659719144,7.51408545756616e-07,0.301272629337033,0.181133830080566,0,0.0144502289253562,0.00192774467893692,1,1,0,1,31,1,NaN,1,0,0.00333333333333333,0.103333333333333,1,95.4491915245739,0.19874991030247,114.407564567097,0,25.54
n300_trolls30_fuerte_altoPR_lam0.65,300,30,0.057037824746562,0.65,fuerte,altoPR,0.1,,0.567627366634014,1.5060399282869,0.392637174960301,23,0.544746014426269,0.015037037037037,0.26244036950515,7.846981518006e-07,0.246441747126005,0.13211994497069,0,0.018100715414632,0.0018894789973591,1,1,0,1,31,1,NaN,1,0,0.00333333333333333,0.103333333333333,1,97.5235998685693,0.171136171136662,99.9900410159903,0,24.1
n300_trolls30_fuerte_bajoPR_lam0.80,300,30,0.057037824746562,0.8,fuerte,bajoPR,0.1,,0.742421973636568,1.37668493248202,0.370068935236732,43.9,0.824348506172742,0.0105185185185185,0.208311164462076,8.18444765061099e-07,0.197104897770886,0.0840633446652769,0.303045763365663,0.0107436570070847,0.00197166735478508,1,1,0,1,31,1,NaN,1,0,0.00333333333333333,0.103333333333333,1,69.7370532884993,0.143598218388511,85.4275843134088,0,46.1
n300_trolls30_fuerte_medioPR_lam0.80,300,30,0.057037824746562,0.8,fuerte,medioPR,0.1,,0.721467985080502,1.29846470802826,0.344194539145643,40.84,0.710541014884066,0.0948888888888889,0.119640183518477,8.25057476049884e-07,0.107762483502738,0.00275892913760909,0.370328039909021,0.0128770241374546,0.00214295449392565,1,1,0,1,31,1,NaN,1,0,0.00333333333333333,0.103333333333333,1,67.3596266691498,0.118125986018032,63.1891372779159,0,42.46
n300_trolls30_fuerte_altoPR_lam0.80,300,30,0.057037824746562,0.8,fuerte,altoPR,0.1,,0.698618297395709,1.22433431829873,0.32037089719187,37.92,0.544746014426269,0.341777777777778,0.0364612054321937,7.81537464876331e-07,0.0242247790116844,-0.0716304719995484,0.27404751561787,0.0154392931069865,0.00212149033549071,1,1,0,1,31,1,NaN,1,0,0.00333333333333333,0.103333333333333,1,64.3860346997341,0.107464742995295,49.9898258845907,0,38.98
n300_trolls60_fuerte_bajoPR_lam0.20,300,60,0.057037824746562,0.2,fuerte,bajoPR,0.2,,0.17109295240085,1.87495190972481,0.627857909769389,7,0.45007197783793,0.000333333333333333,0.480823953002557,2.86148924611429e-07,0.439448632926926,0.19874422068433,0,0.0138672830750653,0.00270201355582564,1,1,0,1,61,1,NaN,1,0,0.00333333333333333,0.203333333333333,1,210.849780042017,0.432425676524113,179.624241141194,0,7.02
n300_trolls60_fuerte_medioPR_lam0.20,300,60,0.057037824746562,0.2,fuerte,medioPR,0.2,,0.160542031201054,1.85643445453617,0.620183236719488,7,0.180001465906387,0.001,0.46265177531128,2.61807884840426e-07,0.420019458850246,0.182353701623858,0,0.0189289045917184,0.00274538722564891,1,1,0,1,61,1,NaN,1,0,0.00333333333333333,0.203333333333333,1,226.806034323705,0.416640906930969,174.714445082373,0,7
n300_trolls60_fuerte_altoPR_lam0.20,300,60,0.057037824746562,0.2,fuerte,altoPR,0.2,,0.149277721311621,1.84431607095153,0.61306639486221,7,0.0525920259020118,0.00325,0.444310317322081,2.10119505847373e-07,0.401467587514767,0.167924126073284,0,0.0183418066524694,0.00263809724525906,1,1,0,1,61.02,1,NaN,1,0,0.00333333333333333,0.2034,1,239.215441347552,0.402833337729826,170.409806576796,0,7
n300_trolls60_fuerte_bajoPR_lam0.35,300,60,0.057037824746562,0.35,fuerte,bajoPR,0.2,,0.299412666701488,1.77987984093574,0.597029174001989,10,0.45007197783793,0.000666666666666667,0.436459492515337,7.99389739224998e-07,0.388851248728622,0.152082101063283,0,0.0161446281133151,0.00280495639721688,1,1,0,1,61,1,NaN,1,0,0.00333333333333333,0.203333333333333,1,188.830847328938,0.378419677060774,165.631530486092,0,11
n300_trolls60_fuerte_medioPR_lam0.35,300,60,0.057037824746562,0.35,fuerte,medioPR,0.2,,0.280948554601844,1.74768278558347,0.582587499636324,10,0.180001465906387,0.00491666666666667,0.399761671348407,5.96358672286801e-07,0.350890168660875,0.121511978837403,0,0.0243442305556726,0.00299643568736142,1,1,0,1,61,1,NaN,1,0,0.00333333333333333,0.203333333333333,1,198.644614025168,0.353087752175667,156.51258120211,0,11
n300_trolls60_fuerte_altoPR_lam0.35,300,60,0.057037824746562,0.35,fuerte,altoPR,0.2,,0.261236012295337,1.71830214571961,0.568943379474241,10,0.0525920259020118,0.0151666666666667,0.36559832988878,3.79575325138992e-07,0.315649929595891,0.093208996549964,0,0.0239661640211591,0.00268866515966822,1,1,0,1,61.02,1,NaN,1,0,0.00333333333333333,0.2034,1,204.591733629507,0.331341095438355,148.20637933729,0,10
n300_trolls60_fuerte_bajoPR_lam0.50,300,60,0.057037824746562,0.5,fuerte,bajoPR,0.2,,0.427732381002126,1.66068152498199,0.557647674649638,15,0.45007197783793,0.0035,0.35915059581706,7.08823397872482e-07,0.313019353069995,0.0846560472062097,0,0.017585155136645,0.00295685668401587,1,1,0,1,61,1,NaN,1,0,0.00333333333333333,0.203333333333333,1,163.29356096494,0.317138883012155,145.44083978495,0,16
n300_trolls60_fuerte_medioPR_lam0.50,300,60,0.057037824746562,0.5,fuerte,medioPR,0.2,,0.401355078002635,1.61079633426995,0.534507177527221,14.14,0.180001465906387,0.0200833333333333,0.299614110138169,8.55790332133233e-07,0.251735710032098,0.0362089404223335,0.350509832753866,0.0265772366831351,0.0032759367906437,1,1,0,1,61,1,NaN,1,0,0.00333333333333333,0.203333333333333,1,165.958925175231,0.286107370435534,131.256017896043,0,15
n300_trolls60_fuerte_altoPR_lam0.50,300,60,0.057037824746562,0.5,fuerte,altoPR,0.2,,0.373194303279053,1.55854705491335,0.513020396316239,14,0.0525920259020118,0.05775,0.243305212928092,4.39239701924554e-07,0.196739366520203,-0.00843845607509129,0,0.0288518229812494,0.00279982347382154,1,1,0,1,61.02,1,NaN,1,0,0.00333333333333333,0.2034,1,165.099147060548,0.262419322009936,118.953635530683,0,14
n300_trolls60_fuerte_bajoPR_lam0.65,300,60,0.057037824746562,0.65,fuerte,bajoPR,0.2,,0.556052095302764,1.48751281499471,0.500497245115443,22.5,0.45007197783793,0.0295833333333333,0.227685370183051,7.69560613588793e-07,0.189118129501068,-0.0215311336904844,0.505076272276105,0.0185573809410978,0.00319485675720539,1,1,0,1,61,1,NaN,1,0,0.00333333333333333,0.203333333333333,1,130.491857872233,0.250171450114307,114.110873679679,0,23.66
n300_trolls60_fuerte_medioPR_lam0.65,300,60,0.057037824746562,0.65,fuerte,medioPR,0.2,,0.521761601403425,1.41131462792579,0.466380678669876,20.98,0.180001465906387,0.128916666666667,0.138906352986722,6.45345910303963e-07,0.100026749325458,-0.0920319099698082,0.141421356237309,0.0262722281979691,0.00354327709124676,1,1,0,1,61,1,NaN,1,0,0.00333333333333333,0.203333333333333,1,125.404354349697,0.225313255983794,96.1221707700691,0,21.4
n300_trolls60_fuerte_altoPR_lam0.65,300,60,0.057037824746562,0.65,fuerte,altoPR,0.2,,0.485152594262768,1.33398162621392,0.436059656956839,19,0.0525920259020118,0.3075,0.0610256812438484,7.36926001048549e-07,0.0224275193479613,-0.154595202501753,0,0.0313537332552405,0.0029216828842605,1,1,0,1,61.02,1,NaN,1,0,0.00333333333333333,0.2034,1,118.314530127417,0.213450134701975,85.4689566032528,0,19.42
n300_trolls60_fuerte_bajoPR_lam0.80,300,60,0.057037824746562,0.8,fuerte,bajoPR,0.2,,0.684371809603401,1.18928184124877,0.401315574620518,36,0.45007197783793,0.562416666666667,-0.0138722339549332,8.27140649671508e-07,-0.0424361740088686,-0.213745266228237,0.285714285714286,0.0179229093243348,0.00350762497538892,1,1,0,1,61,1,NaN,1,0,0.00333333333333333,0.203333333333333,1,83.3040032448319,0.206262200353231,76.8991154439818,0,37
n300_trolls60_fuerte_medioPR_lam0.80,300,60,0.057037824746562,0.8,fuerte,medioPR,0.2,,0.642168124804216,1.08089072573035,0.35571894075913,31.38,0.180001465906387,0.94725,-0.129942034068539,8.31233595635613e-07,-0.158299163081259,-0.306557531694612,0.490314351478015,0.0222077796075746,0.00362256204992143,1,1,0,1,61,1,NaN,1,0,0.00333333333333333,0.203333333333333,1,72.4073070272085,0.220152049541674,92.7769666341496,0,32
n300_trolls60_fuerte_altoPR_lam0.80,300,60,0.057037824746562,0.8,fuerte,altoPR,0.2,,0.597110885246484,0.980534811859353,0.318510033513951,27.36,0.0525920259020118,0.998833333333333,-0.224379271790525,8.12153607574039e-07,-0.251984719049794,-0.382378969963224,0.484873221385061,0.0289991588919338,0.00283638558914302,1,1,0,1,61.02,1,NaN,1,0,0.00333333333333333,0.2034,1,62.5761287318504,0.247357238360367,114.726149703896,0,27.78
n300_trolls90_fuerte_bajoPR_lam0.20,300,90,0.057037824746562,0.2,fuerte,bajoPR,0.3,,0.15690184960823,1.85357638526109,0.698386709676633,7,0.157737259776111,0.000952380952380953,0.458773323528245,2.47932426962749e-07,0.375968920992613,0.0318742402239075,0,0.0196394166727938,0.00418534836523178,1,1,0,1,91,1,NaN,1,0,0.00333333333333333,0.303333333333333,1,265.027585155689,0.487193065942756,189.56644066781,0,7
n300_trolls90_fuerte_medioPR_lam0.20,300,90,0.057037824746562,0.2,fuerte,medioPR,0.3,,0.140555994264059,1.82689904114744,0.684580150269645,7,0.0268515990850357,0.00771428571428571,0.429975011544551,1.67148319566712e-07,0.342671063330377,0.0101039866549257,0,0.0216673107666159,0.00448167885346714,1,1,0,1,91,1,NaN,1,0,0.00333333333333333,0.303333333333333,1,277.869936616407,0.467260555952947,183.089333569249,0,7
n300_trolls90_fuerte_altoPR_lam0.20,300,90,0.057037824746562,0.2,fuerte,altoPR,0.3,,0.125029616259171,1.80029277652861,0.673957860948767,6,0.00337858978575909,0.0176190476190476,0.406605373700173,7.77509204138993e-07,0.320122192425532,-0.00625114746326754,0,0.0231680220179286,0.0042508567693776,1,1,0,1,91.02,1,NaN,1,0,0.00333333333333333,0.3034,1,280.244550682145,0.45280602767251,178.330427395613,0,6.86
n300_trolls90_fuerte_bajoPR_lam0.35,300,90,0.057037824746562,0.35,fuerte,bajoPR,0.3,,0.274578236814403,1.73983014445226,0.655005261783208,10,0.157737259776111,0.006,0.389939879161382,5.24903601885618e-07,0.298718836354964,-0.0259815422742849,0,0.0227149001902491,0.00439497298726668,1,1,0,1,91,1,NaN,1,0,0.00333333333333333,0.303333333333333,1,231.337393503965,0.428339060310165,172.260334632986,0,10.52
n300_trolls90_fuerte_medioPR_lam0.35,300,90,0.057037824746562,0.35,fuerte,medioPR,0.3,,0.245972989962104,1.69438913430318,0.630458602631079,9.58,0.0268515990850357,0.028,0.336435458432347,5.51387499942713e-07,0.242693367437511,-0.0646360982111483,0.49856938190329,0.0298255010928642,0.00467636431170515,1,1,0,1,91,1,NaN,1,0,0.00333333333333333,0.303333333333333,1,234.186713032565,0.400404951360404,161.076656112203,0,10
n300_trolls90_fuerte_altoPR_lam0.35,300,90,0.057037824746562,0.35,fuerte,altoPR,0.3,,0.218801828453548,1.64355768069108,0.610821825714219,9,0.00337858978575909,0.0603809523809524,0.292801034783147,4.59427098133958e-07,0.197491530136782,-0.0953282391195114,0,0.0292953627869334,0.00427279535713127,1,1,0,1,91.02,1,NaN,1,0,0.00333333333333333,0.3034,1,228.621132543147,0.381005567121531,152.705835178386,0,9
n300_trolls90_fuerte_bajoPR_lam0.50,300,90,0.057037824746562,0.5,fuerte,bajoPR,0.3,,0.392254624020576,1.59559693085271,0.59846562872878,14,0.157737259776111,0.03,0.279878064992905,7.50882584790447e-07,0.195813608184821,-0.106026949751276,0,0.0243207118739937,0.00462664790659551,1,1,0,1,91,1,NaN,1,0,0.00333333333333333,0.303333333333333,1,191.748592648418,0.368276842133804,148.696602372643,0,15
n300_trolls90_fuerte_medioPR_lam0.50,300,90,0.057037824746562,0.5,fuerte,medioPR,0.3,,0.351389985660148,1.52305608117902,0.561664690728176,13,0.0268515990850357,0.104380952380952,0.199022167790129,6.38004381383062e-07,0.113362896798292,-0.163616260757753,0,0.0357185458828192,0.00490726529877858,1,1,0,1,91,1,NaN,1,0,0.00333333333333333,0.303333333333333,1,184.699894887023,0.341264334211324,133.706995229523,0,13.06
n300_trolls90_fuerte_altoPR_lam0.50,300,90,0.057037824746562,0.5,fuerte,altoPR,0.3,,0.312574040647926,1.44952891173157,0.532749792463026,12,0.00337858978575909,0.195904761904762,0.135179008189304,5.6616153403799e-07,0.0473087781531546,-0.208869662485972,0,0.0320024538221359,0.00431364249753296,1,1,0,1,91.02,1,NaN,1,0,0.00333333333333333,0.3034,1,172.656724751978,0.326559674099572,124.139607179527,0,12
n300_trolls90_fuerte_bajoPR_lam0.65,300,90,0.057037824746562,0.65,fuerte,bajoPR,0.3,,0.509931011226748,1.38666974441355,0.517998934675264,20.04,0.157737259776111,0.185904761904762,0.110854311059559,8.20005126681844e-07,0.0418960222459762,-0.22424581705836,0.197948663722157,0.0251815732538471,0.00484589631692923,1,1,0,1,91,1,NaN,1,0,0.00333333333333333,0.303333333333333,1,142.712079057073,0.31778980802569,117.775160034824,0,21
n300_trolls90_fuerte_medioPR_lam0.65,300,90,0.057037824746562,0.65,fuerte,medioPR,0.3,,0.456806981358193,1.28226773994033,0.468563728755957,18,0.0268515990850357,0.49352380952381,0.00261101856337586,5.99123661223534e-07,-0.0674735184138765,-0.300953439288674,0,0.0365980417024542,0.00501045084648304,1,1,0,1,91,1,NaN,1,0,0.00333333333333333,0.303333333333333,1,127.738000359037,0.309472622280235,109.741793955177,0,18
n300_trolls90_fuerte_altoPR_lam0.65,300,90,0.057037824746562,0.65,fuerte,altoPR,0.3,,0.406346252842304,1.18855083188254,0.431656186257473,15.96,0.00337858978575909,0.748666666666667,-0.0795577983509338,5.66944290510353e-07,-0.149575842156014,-0.3584759319198,0.197948663722157,0.0329488758426474,0.00423778044751439,1,1,0,1,91.02,1,NaN,1,0,0.00333333333333333,0.3034,1,112.486364027225,0.314264637786741,113.91859455518,0,15.96
n300_trolls90_fuerte_bajoPR_lam0.80,300,90,0.057037824746562,0.8,fuerte,bajoPR,0.3,,0.627607398432921,1.04693825220326,0.389195322808377,30.04,0.157737259776111,0.978285714285714,-0.165423760019993,8.08756993768262e-07,-0.215641698064492,-0.416829633939299,0.347586430302755,0.0233641694511524,0.00479153296326234,1,1,0,1,91,1,NaN,1,0,0.00333333333333333,0.303333333333333,1,80.0846949746556,0.324790000893324,125.287125693062,0,30.48
n300_trolls90_fuerte_medioPR_lam0.80,300,90,0.057037824746562,0.8,fuerte,medioPR,0.3,,0.562223977056237,0.91943831449682,0.332220940356695,24.84,0.0268515990850357,0.999904761904762,-0.289829362211303,7.53495552853183e-07,-0.337326143648105,-0.504367916516652,0.467734444106997,0.029343815479554,0.0045568357987298,1,1,0,1,91,1,NaN,1,0,0.00333333333333333,0.303333333333333,1,63.8140331468838,0.364454769898184,151.310557945753,0,24.98
n300_trolls90_fuerte_altoPR_lam0.80,300,90,0.057037824746562,0.8,fuerte,altoPR,0.3,,0.500118465036682,0.8184901386993,0.293370666203408,20.98,0.00337858978575909,1,-0.374941994094235,7.04336446082643e-07,-0.422166598085634,-0.564457068518818,0.318798765777449,0.0277152660104835,0.0036700363867461,1,1,0,1,91.02,1,NaN,1,0,0.00333333333333333,0.3034,1,51.5452210752561,0.404431333328444,169.337120555645,0,20.94
